10023867351, Planar, PSS-co-MA/PEG, Acrylate, Circular, KCl, DI water, DMSO, NaCl, nM, nM, 2,33, 3,0, 4,0, 3,0, 2,0, 4,0, 4,0, 1,0
Number of channels: 18
00:00:00, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:06, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:07, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:08, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:09, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:10, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:11, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
